INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1,'Alice da Silva','86739605','78057358035','F','1997-9-2');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4592,'Murilo Conceição','44642200','70680084801','M','1982-2-1');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4593,'Murilo Farias','80626144','55030965809','M','1982-2-17');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4594,'Murilo Dantas','57353481','99995532660','M','2004-12-4');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4595,'Murilo Cavalcante','22561431','1240399658','M','1987-12-11');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4596,'Murilo da Rocha','90436828','43948320610','M','1994-10-24');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4597,'Murilo de Assis','57828762','73138427063','M','1974-8-16');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4598,'Murilo Braga','9936976','55361436696','M','1969-7-1');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4599,'Murilo Cruz','65227088','43363659217','M','1969-6-12');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4600,'Murilo Siqueira','95418875','60481186868','M','1992-4-3');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4601,'Yasmin da Silva','58562493','47737209439','F','2000-10-6');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4602,'Yasmin dos Santos','11462291','18237054999','F','1992-4-17');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4603,'Yasmin Pereira','46612257','25824130003','F','2003-4-9');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4604,'Yasmin Alves','11512276','6366949188','F','1988-9-14');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4605,'Yasmin Ferreira','69753432','79397790905','F','1995-10-14');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4606,'Yasmin de Oliveira','1110827','32074682498','F','1999-6-24');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4607,'Yasmin Silva','64741454','62615910413','F','2003-10-1');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4608,'Yasmin Rodrigues','65316354','54510210242','F','1969-11-10');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4609,'Yasmin de Souza','38181786','97475856713','F','1978-9-7');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4610,'Yasmin Gomes','66054870','25086474145','F','1974-3-21');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4611,'Yasmin Santos','72083327','72726624752','F','1963-11-4');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4612,'Yasmin Oliveira','68709252','66437853178','F','1963-5-9');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4613,'Yasmin Ribeiro','19293854','18500475191','F','1994-10-23');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4614,'Yasmin Martins','66889947','35674985287','F','1970-8-1');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4615,'Yasmin Gonçalves','33852845','2303981071','F','1979-10-17');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4616,'Yasmin Soares','88663408','80652193584','F','1973-4-28');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4617,'Yasmin Barbosa','18541217','75248496762','F','1991-7-8');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4618,'Yasmin Lopes','64651218','8455062092','F','1962-4-3');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4619,'Yasmin Vieira','8028923','74680827364','F','1984-1-18');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4620,'Yasmin Souza','68432453','37549304472','F','1968-4-10');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4621,'Yasmin Fernandes','36046095','63064465661','F','1967-3-10');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4622,'Yasmin Lima','76202446','37040429225','F','2003-4-4');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4623,'Yasmin Costa','28060329','96017077013','F','1979-12-22');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4624,'Yasmin Batista','69674552','60273225542','F','1985-2-10');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4625,'Yasmin Dias','16444004','41367205125','F','1978-6-2');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4626,'Yasmin Moreira','66647017','44886721460','F','1993-6-16');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4627,'Yasmin de Lima','80600057','11952238055','F','1966-10-25');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4628,'Yasmin de Sousa','45564585','61301603896','F','2002-8-19');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4629,'Yasmin Nunes','52316020','2433199183','F','1988-5-30');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4630,'Yasmin da Costa','20119175','73699714754','F','1963-4-20');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4631,'Yasmin de Almeida','63634035','81257544085','F','1961-2-1');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4632,'Yasmin Mendes','33270360','9976087701','F','1984-10-30');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4633,'Yasmin Carvalho','22762095','37145225347','F','2004-3-7');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4634,'Yasmin Araujo','73047146','28231521500','F','1990-11-15');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4635,'Yasmin Cardoso','63296157','47254759420','F','1969-6-3');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4636,'Yasmin Teixeira','36296450','24160550385','F','1973-8-31');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4637,'Yasmin Marques','87581232','88318529387','F','2001-7-27');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4638,'Yasmin do Nascimento','45944517','9440775647','F','1983-1-28');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4639,'Yasmin Almeida','99866706','48853188170','F','2004-9-5');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4640,'Yasmin Ramos','45209140','4738042310','F','2004-4-23');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4641,'Yasmin Machado','34132892','99028813407','F','1994-8-17');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4642,'Yasmin Rocha','74470963','68484691430','F','1990-8-3');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4643,'Yasmin Nascimento','86463112','29627243037','F','1993-2-13');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4644,'Yasmin de Araujo','37184923','69295439059','F','1970-8-18');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4645,'Yasmin da Conceiçao','31909870','41596711532','F','1976-3-25');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4646,'Yasmin Bezerra','84073911','86491732191','F','2002-5-3');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4647,'Yasmin Sousa','41010722','93307252891','F','1976-8-14');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4648,'Yasmin Borges','58535489','13064934280','F','1986-12-18');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4649,'Yasmin Santana','83515970','79792298760','F','1971-8-16');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4650,'Yasmin de Carvalho','73476949','83639010146','F','1968-4-17');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4651,'Yasmin Aparecido','62374083','55245441790','F','1984-5-20');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4652,'Yasmin Pinto','34829496','85476773384','F','1977-9-21');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4653,'Yasmin Pinheiro','47635613','27280420312','F','1998-3-7');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4654,'Yasmin Monteiro','40533950','39335699253','F','1982-7-27');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4655,'Yasmin Andrade','33494907','97101838934','F','1980-5-12');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4656,'Yasmin Leite','58647316','61651192538','F','1964-4-4');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4657,'Yasmin Correa','19816124','14808219464','F','1974-8-14');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4658,'Yasmin Nogueira','4272036','54457975981','F','1975-4-24');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4659,'Yasmin Garcia','14406230','25989150833','F','1975-3-20');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4660,'Yasmin de Freitas','44227983','25530954431','F','1972-8-8');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4661,'Yasmin Henrique','38906992','77682345596','F','1990-8-28');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4662,'Yasmin Tavares','39536231','70188219949','F','1974-10-31');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4663,'Yasmin Coelho','67245387','25309336337','F','2000-7-4');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4664,'Yasmin Pires','63336867','65508586427','F','2001-10-20');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4665,'Yasmin de Paula','3809332','92346786193','F','1997-3-22');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4666,'Yasmin Correia','61922957','26184966989','F','1972-7-12');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4667,'Yasmin Miranda','94448842','10832021776','F','1982-10-19');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4668,'Yasmin de Jesus','96723062','37240533705','F','1975-2-17');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4669,'Yasmin Duarte','71482692','58775078281','F','1976-12-26');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4670,'Yasmin Freitas','85186790','19468183130','F','2003-3-31');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4671,'Yasmin Barros','66627593','69945174201','F','1987-12-20');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4672,'Yasmin de Andrade','89528674','11326585278','F','1974-9-21');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4673,'Yasmin Campos','93640413','99556599301','F','1983-10-16');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4674,'Yasmin Sántos','40186214','61853755841','F','1988-4-1');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4675,'Yasmin de Melo','63651762','86780408940','F','1994-9-21');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4676,'Yasmin da Cruz','75371144','85444905904','F','1997-7-30');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4677,'Yasmin Reis','48183392','2866559354','F','1966-2-22');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4678,'Yasmin Guimaraes','79973973','42960491509','F','1994-6-13');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4679,'Yasmin Moraes','76131734','13618480658','F','1995-1-5');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4680,'Yasmin do Carmo','69980872','16434719598','F','2002-10-10');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4681,'Yasmin dos Reis','41296509','31665476783','F','2003-11-19');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4682,'Yasmin Viana','9496016','83403058181','F','1966-7-23');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4683,'Yasmin de Castro','70369184','89231407529','F','1964-2-3');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4684,'Yasmin Silveira','64650256','7470673136','F','1983-4-26');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4685,'Yasmin Moura','76491133','35196648568','F','1975-11-20');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4686,'Yasmin Brito','99929400','5725201793','F','1965-8-9');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4687,'Yasmin Neves','40769039','99704715633','F','1975-4-9');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4688,'Yasmin Carneiro','85776393','38263919564','F','1976-5-13');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4689,'Yasmin Melo','95669781','82074952309','F','1973-7-8');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4690,'Yasmin Medeiros','97600115','88522874817','F','1973-9-13');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4691,'Yasmin Cordeiro','34816787','48511622977','F','1993-5-2');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4692,'Yasmin Conceição','3980912','16398357851','F','1967-9-5');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4693,'Yasmin Farias','21922231','33923140184','F','1976-9-22');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4694,'Yasmin Dantas','66604430','67010629185','F','1989-8-19');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4695,'Yasmin Cavalcante','17002118','40819542667','F','1977-11-25');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4696,'Yasmin da Rocha','17213203','27928643892','F','1972-9-19');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4697,'Yasmin de Assis','80005212','7067807998','F','1969-5-14');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4698,'Yasmin Braga','27553316','10297738989','F','1974-1-25');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4699,'Yasmin Cruz','78744265','26981469963','F','2001-1-11');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4700,'Yasmin Siqueira','34770670','1866618043','F','1986-3-16');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4701,'Vitor da Silva','37148707','28032540947','M','1965-4-11');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4702,'Vitor dos Santos','76967758','89904600646','M','1962-11-10');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4703,'Vitor Pereira','69222354','16447046838','M','1999-8-12');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4704,'Vitor Alves','64443944','9759878134','M','1972-4-7');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4705,'Vitor Ferreira','45260080','66290856934','M','1989-4-30');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4706,'Vitor de Oliveira','21396436','38871140186','M','2001-12-29');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4707,'Vitor Silva','63929889','52464835405','M','1967-2-17');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4708,'Vitor Rodrigues','55447956','26333967065','M','2004-11-18');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4709,'Vitor de Souza','33545517','10078838786','M','1980-2-28');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4710,'Vitor Gomes','50979269','31379611799','M','1990-11-2');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4711,'Vitor Santos','32849222','58618587773','M','1991-7-21');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4712,'Vitor Oliveira','89506983','51837546776','M','1976-6-19');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4713,'Vitor Ribeiro','42432961','40238937452','M','2000-1-9');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4714,'Vitor Martins','93903083','58247926878','M','1966-4-25');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4715,'Vitor Gonçalves','44312313','28650022571','M','1981-2-12');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4716,'Vitor Soares','9183837','96525096804','M','1962-4-18');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4717,'Vitor Barbosa','34843873','39749989423','M','1990-2-2');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4718,'Vitor Lopes','13555245','72821616714','M','1960-10-9');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4719,'Vitor Vieira','57960935','24130587446','M','1998-2-21');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4720,'Vitor Souza','2256237','67594461863','M','1964-11-28');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4721,'Vitor Fernandes','80196850','17267252877','M','1989-12-16');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4722,'Vitor Lima','21688830','15108412107','M','1972-3-4');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4723,'Vitor Costa','87024842','46345128508','M','1984-2-9');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4724,'Vitor Batista','55900243','71021020735','M','1988-2-19');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4725,'Vitor Dias','1959261','88264753429','M','1962-11-11');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4726,'Vitor Moreira','94263651','84727670216','M','1968-6-17');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4727,'Vitor de Lima','44702814','77775549492','M','1960-4-26');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4728,'Vitor de Sousa','72173305','17244836907','M','1972-2-23');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4729,'Vitor Nunes','12246303','67082715536','M','1972-3-12');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4730,'Vitor da Costa','16398038','73329491857','M','1967-7-26');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4731,'Vitor de Almeida','95344573','56120986351','M','1989-1-16');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4732,'Vitor Mendes','29705960','59741879892','M','1963-1-5');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4733,'Vitor Carvalho','54092147','50271563801','M','1966-2-17');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4734,'Vitor Araujo','92470228','22268933372','M','1999-4-16');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4735,'Vitor Cardoso','32574780','76608072713','M','1982-7-21');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4736,'Vitor Teixeira','9300491','22628763347','M','1966-6-20');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4737,'Vitor Marques','2285336','42802562383','M','1988-9-5');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4738,'Vitor do Nascimento','86488555','84509597475','M','1990-11-14');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4739,'Vitor Almeida','16543784','88524072905','M','1976-11-25');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4740,'Vitor Ramos','24981028','38835633595','M','1989-11-27');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4741,'Vitor Machado','50029439','58297930030','M','1987-3-17');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4742,'Vitor Rocha','69676924','55936404988','M','1965-2-7');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4743,'Vitor Nascimento','77355156','65833268364','M','1969-3-6');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4744,'Vitor de Araujo','60584403','85387159232','M','1966-8-30');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4745,'Vitor da Conceiçao','90680688','97087265802','M','1997-9-25');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4746,'Vitor Bezerra','91961284','47463130238','M','1974-1-9');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4747,'Vitor Sousa','99798796','19797634478','M','1993-11-20');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4748,'Vitor Borges','17862546','14693065961','M','1970-3-14');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (4749,'Vitor Santana','64328445','54023160533','M','1972-11-8');
